food_name,timestamp,amount
vegetable,2024-07-03 10:25:41,168.41
apple,2024-07-17 22:02:56,72.86
vegetable,2024-07-09 13:50:30,311.05
chicken,2024-08-06 22:31:29,401.57
cake,2024-09-05 12:11:53,320.49
soup,2024-07-17 02:26:25,174.75
milk,2024-09-08 08:46:12,739.0429343962355
apple,2024-07-24 10:46:46,196.84
orange,2024-09-04 11:34:10,60.28
pasta,2024-08-12 11:26:29,242.8
soup,2024-08-04 13:06:11,259.06
fish,2024-07-05 14:46:55,681.47
bread,2024-07-27 02:27:28,248.92
yogurt,2024-09-10 08:46:32,82.1
chicken,2024-08-04 06:04:01,567.29
apple,2024-08-19 19:03:47,190.79
pasta,2024-07-26 12:25:28,231.2
salad,2024-07-25 15:08:28,80.79
vegetable,2024-09-19 10:00:56,288.66
chicken,2024-09-06 00:55:24,232.905198732956
soup,2024-07-07 07:15:35,312.6
banana,2024-09-19 17:08:14,252.68804745175424
pizza,2024-07-24 04:47:31,581.92
pasta,2024-07-24 06:54:30,469.42
steak,2024-07-28 04:46:33,546.72
fish,2024-09-04 01:56:29,86.15
cheese,2024-08-01 23:31:20,41.95
potato,2024-08-30 02:55:32,426.93
steak,2024-08-31 16:31:30,732.43
salad,2024-07-29 05:37:59,129.57
salad,2024-08-20 15:24:02,106.42
orange,2024-09-07 06:23:41,205.15
cookie,2024-07-07 10:56:51,88.53
egg,2024-07-17 08:36:08,71.71
salad,2024-09-24 15:06:46,173.56
egg,2024-08-13 20:30:02,40.0
orange,2024-09-25 22:16:36,295.7863286339865
potato,2024-07-04 23:48:17,168.1
potato,2024-07-27 17:31:28,288.49
salad,2024-09-03 13:18:21,116.35
milk,2024-07-10 19:29:31,344.06
steak,2024-07-07 01:49:07,647.37
cheese,2024-08-24 15:16:01,112.48
yogurt,2024-09-09 23:06:48,187.73
vegetable,2024-08-04 18:35:07,144.18
fish,2024-07-08 19:30:16,439.16
pizza,2024-07-12 11:29:11,192.56
milk,2024-07-28 21:10:50,204.78
pasta,2024-07-15 20:02:35,189.65
rice,2024-07-10 02:36:25,362.74
pizza,2024-07-20 04:56:12,401.17
fish,2024-07-12 16:21:31,210.41
pasta,2024-08-26 02:09:41,410.94
pasta,2024-08-11 04:19:37,363.88
rice,2024-07-05 02:44:41,79.87
cookie,2024-08-21 12:39:59,91.73
cookie,2024-07-27 15:50:18,105.47
pasta,2024-08-19 21:59:27,289.23
fish,2024-08-26 05:15:05,323.67
milk,2024-09-06 01:25:06,282.2224194585508
yogurt,2024-07-06 01:17:23,122.7
orange,2024-08-24 01:04:52,169.07
cheese,2024-09-11 18:08:48,124.35226529828626
steak,2024-09-08 15:05:07,515.5268504042476
salad,2024-08-20 05:31:46,129.87
potato,2024-09-25 22:30:20,466.41
cheese,2024-09-25 12:18:14,79.0114704576614
pasta,2024-08-08 15:54:55,303.29
potato,2024-07-03 03:57:40,255.34
pizza,2024-07-20 21:28:39,772.03
orange,2024-07-23 14:16:06,105.34
cheese,2024-09-09 20:41:49,131.1102169915376
pizza,2024-08-16 16:03:34,482.53
cake,2024-09-21 02:25:51,424.26
potato,2024-07-22 20:08:14,371.79
rice,2024-08-16 08:01:47,102.0
cheese,2024-07-29 18:16:23,69.36
rice,2024-07-29 07:30:00,212.58
egg,2024-09-19 22:47:20,85.1849708100435
banana,2024-08-05 21:18:10,46.06
bread,2024-07-27 17:53:23,286.68
chicken,2024-07-01 23:59:59,362.82
soup,2024-08-05 03:57:41,188.41
milk,2024-07-15 00:24:18,510.6
yogurt,2024-09-05 07:19:42,218.64
potato,2024-08-26 07:11:37,609.53
vegetable,2024-08-31 11:07:33,316.49
soup,2024-08-06 08:49:03,144.71
rice,2024-08-11 07:19:04,332.02
vegetable,2024-07-16 09:43:29,132.87
potato,2024-07-08 20:01:13,81.68
pizza,2024-07-18 03:25:10,591.71
cheese,2024-07-13 09:50:48,107.05
bread,2024-07-29 23:42:55,315.02
fish,2024-08-21 18:34:53,285.22
steak,2024-07-01 08:43:26,674.47
salad,2024-09-23 02:27:32,173.9
milk,2024-07-16 11:01:03,228.08
chicken,2024-08-13 12:06:03,224.15
banana,2024-08-28 03:25:22,171.98
cheese,2024-09-05 23:34:31,95.57887185543404
rice,2024-07-12 14:34:38,60.36
milk,2024-07-15 22:00:49,242.67
yogurt,2024-09-01 10:47:28,105.81
chicken,2024-09-12 23:18:55,123.09014418896182
steak,2024-08-31 11:06:52,555.8
bread,2024-07-23 10:25:22,98.31
vegetable,2024-07-23 07:06:27,157.2
pasta,2024-07-10 17:39:03,100.31
steak,2024-09-04 17:06:31,875.7114467173984
cookie,2024-07-13 12:13:35,77.2
pizza,2024-07-25 11:02:25,268.36
rice,2024-08-11 23:54:13,329.79
fish,2024-07-06 07:43:51,167.18
apple,2024-08-01 02:20:52,117.3
steak,2024-08-01 07:30:20,428.05
yogurt,2024-07-22 09:13:17,221.3
pasta,2024-08-04 04:59:42,223.52
yogurt,2024-09-09 23:49:33,95.31
cake,2024-08-24 05:05:32,336.06
orange,2024-07-21 23:38:05,221.55
banana,2024-07-21 08:50:53,214.3
orange,2024-07-26 03:19:10,72.13
orange,2024-09-01 23:34:02,215.1
steak,2024-08-10 09:00:33,674.26
orange,2024-08-16 22:57:39,210.12
pizza,2024-07-10 12:48:32,539.4
pizza,2024-09-02 07:51:33,799.89
banana,2024-08-07 13:50:06,160.71
soup,2024-09-27 17:17:34,582.2646951484236
steak,2024-07-13 03:17:29,329.45
steak,2024-07-22 11:44:53,110.61
apple,2024-07-09 03:22:20,126.1
cookie,2024-07-19 17:17:08,107.8
pizza,2024-07-22 20:05:24,255.3
apple,2024-08-18 04:24:31,287.53
milk,2024-09-30 07:30:04,110.19021915356008
fish,2024-09-20 14:38:56,276.71
egg,2024-09-29 23:57:02,113.00747656158529
banana,2024-09-13 10:47:17,97.50704432276764
vegetable,2024-07-27 06:09:35,413.73
cookie,2024-08-01 00:56:21,65.21
potato,2024-07-26 13:17:30,439.09
soup,2024-07-15 07:34:01,134.5
egg,2024-08-09 17:58:04,83.24
banana,2024-07-19 00:16:00,133.42
milk,2024-08-19 20:12:15,128.45
orange,2024-09-25 05:19:32,222.8046884843961
vegetable,2024-08-09 13:59:19,174.67
cookie,2024-09-26 03:35:41,112.70172769194238
pasta,2024-09-27 14:49:02,194.62019045280363
cake,2024-09-18 04:11:29,180.35
yogurt,2024-07-03 04:28:34,100.2
banana,2024-07-07 02:01:24,160.88
banana,2024-09-05 03:07:42,190.9368807607769
salad,2024-09-28 19:28:50,261.95
milk,2024-08-20 02:49:27,182.77
apple,2024-07-11 20:09:05,55.46
chicken,2024-08-13 08:12:09,450.13
milk,2024-09-07 20:24:26,531.7133943860264
vegetable,2024-08-05 12:24:34,65.35
rice,2024-07-22 04:05:33,270.38
yogurt,2024-07-09 21:43:34,150.34
rice,2024-09-07 00:12:27,184.13
vegetable,2024-08-03 07:29:14,342.37
vegetable,2024-09-03 15:14:47,125.13
milk,2024-09-28 01:16:52,606.6974477745661
soup,2024-09-01 11:18:04,356.9566904192634
orange,2024-08-13 03:03:07,53.66
yogurt,2024-07-10 16:48:28,97.78
egg,2024-08-01 00:20:28,52.61
cake,2024-09-02 02:35:57,371.75
banana,2024-07-27 23:45:40,77.57
pizza,2024-08-09 18:48:44,277.85
chicken,2024-08-27 00:59:21,239.71
orange,2024-09-22 00:33:45,201.76
chicken,2024-08-17 19:42:56,365.22
orange,2024-09-04 20:26:51,282.43
bread,2024-08-05 23:08:47,239.32
bread,2024-08-23 19:22:45,576.19
potato,2024-09-18 20:40:04,159.19
soup,2024-08-14 03:11:36,216.64
soup,2024-08-08 07:00:00,369.78
pizza,2024-09-16 04:34:30,737.98
salad,2024-09-02 20:19:49,307.05
milk,2024-08-15 22:39:58,159.66
yogurt,2024-08-19 23:01:13,219.73
egg,2024-08-13 14:34:09,45.45
cake,2024-09-10 02:33:25,257.55
fish,2024-07-13 13:07:21,340.54
rice,2024-08-21 19:07:04,178.75
orange,2024-08-15 13:01:17,212.01
fish,2024-08-18 15:51:20,338.11
cake,2024-09-23 21:16:58,319.14
steak,2024-09-23 08:03:19,208.9399478823584
vegetable,2024-07-12 14:56:30,194.3
pizza,2024-07-15 06:36:29,638.64
apple,2024-08-09 18:40:05,199.49
banana,2024-09-15 05:58:43,172.4288279990554
pizza,2024-07-07 11:17:12,310.9
cookie,2024-08-21 15:24:31,123.28
cookie,2024-08-25 22:15:19,95.22
chicken,2024-07-14 13:05:35,329.05
banana,2024-07-29 13:17:32,153.57
salad,2024-09-03 11:32:22,98.35
apple,2024-08-04 22:45:42,276.11
egg,2024-09-21 16:55:03,96.4391101035665
salad,2024-09-01 15:06:33,144.49
soup,2024-09-07 08:24:28,527.1256912810422
soup,2024-09-26 13:23:28,195.86690926025028
soup,2024-08-16 17:10:50,174.02
fish,2024-09-10 14:24:20,409.26
banana,2024-09-15 09:11:23,287.529642103326
rice,2024-08-28 20:51:43,148.2
pasta,2024-09-04 09:45:54,233.8946735652109
egg,2024-07-28 10:25:40,92.38
pizza,2024-09-09 09:25:39,425.41
banana,2024-09-19 23:58:52,182.12764069461707
soup,2024-09-27 02:09:09,228.6529804091265
apple,2024-07-16 18:13:29,178.37
vegetable,2024-07-25 15:32:01,102.22
salad,2024-09-02 19:06:41,151.59
pizza,2024-09-17 16:02:24,247.06
pizza,2024-09-23 04:06:28,552.9
salad,2024-09-19 15:10:07,144.75
rice,2024-07-23 00:38:21,236.87
potato,2024-08-18 08:04:30,449.92
potato,2024-08-28 10:08:50,600.85
pizza,2024-07-06 06:43:38,542.22
soup,2024-07-27 22:40:52,403.17
salad,2024-08-30 09:44:26,205.05
bread,2024-07-24 22:22:39,268.49
pizza,2024-09-22 02:32:38,558.71
egg,2024-09-08 01:34:58,114.58271653023664
banana,2024-08-22 14:40:05,180.96
apple,2024-08-02 08:57:54,158.88
bread,2024-07-17 03:07:20,312.77
milk,2024-08-27 11:35:32,474.71
egg,2024-09-23 19:05:49,75.17979924241266
yogurt,2024-09-09 19:50:22,107.55
banana,2024-08-10 05:54:00,184.37
egg,2024-08-27 18:39:16,23.87
fish,2024-07-24 00:15:52,181.12
orange,2024-09-09 22:10:05,100.47
banana,2024-08-11 10:17:08,185.7
milk,2024-08-14 03:50:51,160.94
yogurt,2024-08-29 18:23:10,85.86
milk,2024-09-21 18:05:58,576.5709729634332
milk,2024-08-09 01:43:03,344.93
vegetable,2024-08-04 11:47:17,208.89
pizza,2024-09-04 15:05:03,531.74
soup,2024-07-12 19:35:32,298.43
steak,2024-07-13 17:21:09,396.8
milk,2024-09-12 02:00:10,351.6969618894124
rice,2024-07-18 18:59:27,208.52
cookie,2024-08-12 22:31:18,56.11
potato,2024-09-26 14:26:13,314.65
bread,2024-09-21 13:11:42,259.7482522842726
milk,2024-07-17 19:35:21,427.95
salad,2024-08-02 16:59:24,201.77
vegetable,2024-07-12 08:39:07,172.13
soup,2024-09-27 08:42:07,509.44510554407736
pasta,2024-09-29 04:51:22,486.9132414866549
cookie,2024-08-13 13:19:03,47.43
cookie,2024-08-06 13:38:27,43.17
steak,2024-08-06 09:43:38,154.61
apple,2024-08-22 05:49:25,41.63
cookie,2024-08-18 09:42:47,112.37
vegetable,2024-09-22 01:52:52,318.12
milk,2024-07-22 00:43:02,254.14
potato,2024-09-30 21:08:36,135.35
egg,2024-09-24 09:34:13,170.39001166062303
vegetable,2024-07-30 17:05:42,253.79
soup,2024-07-15 22:06:48,354.76
cookie,2024-09-28 05:51:15,151.11294666420983
soup,2024-09-11 22:35:21,309.7022720832312
steak,2024-07-23 21:16:50,232.76
soup,2024-08-15 15:56:44,484.74
salad,2024-09-22 17:18:13,143.74
yogurt,2024-07-19 03:00:29,115.85
apple,2024-08-13 09:01:55,324.85
cheese,2024-09-12 15:18:56,156.9363099161877
vegetable,2024-08-15 15:03:42,181.88
milk,2024-09-27 03:22:35,188.052764082636
rice,2024-09-06 12:18:11,250.16
salad,2024-09-20 01:33:14,45.84
banana,2024-08-23 17:01:21,126.43
fish,2024-09-08 19:54:59,255.58
pasta,2024-07-09 00:27:10,283.77
rice,2024-08-28 17:07:39,210.52
apple,2024-07-09 12:56:51,111.96
cake,2024-08-15 12:39:40,616.04
cookie,2024-07-26 09:45:16,76.88
cookie,2024-07-09 01:20:33,60.57
egg,2024-09-16 05:35:25,24.375015295637542
milk,2024-07-06 12:42:45,322.45
egg,2024-07-10 09:03:17,56.92
apple,2024-09-23 06:26:55,94.72
potato,2024-08-06 12:35:39,247.96
vegetable,2024-08-12 14:56:34,434.58
pizza,2024-07-29 01:15:42,376.0
potato,2024-08-16 06:18:49,284.75
cookie,2024-07-14 01:50:26,59.17
apple,2024-08-11 06:42:47,134.69
pasta,2024-09-09 16:08:15,426.5846785461256
yogurt,2024-09-25 23:18:43,198.3
vegetable,2024-09-21 12:32:50,151.13
rice,2024-08-10 21:58:25,228.84
pasta,2024-07-08 23:41:19,226.13
cookie,2024-08-08 03:00:57,98.72
apple,2024-09-25 02:41:00,216.23395219694177
chicken,2024-09-12 21:01:41,424.9605032912365
potato,2024-07-07 17:47:49,573.92
bread,2024-07-25 14:52:04,238.67
vegetable,2024-07-27 08:47:17,270.98
egg,2024-08-02 13:27:59,36.11
steak,2024-08-21 04:57:10,197.2
salad,2024-07-09 14:08:17,183.46
milk,2024-09-14 23:14:43,507.2657535643677
vegetable,2024-09-12 09:57:08,158.06
rice,2024-07-11 06:40:45,296.61
salad,2024-08-11 22:47:51,135.1
cake,2024-09-08 22:42:28,705.75
fish,2024-07-04 20:56:42,196.34
pizza,2024-09-19 17:45:34,295.59
apple,2024-08-08 08:28:38,92.85
bread,2024-07-21 00:03:51,429.62
cheese,2024-08-28 09:57:35,59.1
orange,2024-07-29 06:03:58,288.16
orange,2024-09-25 04:11:29,342.1709645904929
egg,2024-07-13 00:41:43,46.84
soup,2024-09-26 21:58:43,435.9087354368812
banana,2024-08-03 00:37:11,189.36
cheese,2024-07-10 20:38:31,84.38
yogurt,2024-09-02 07:33:21,114.47
milk,2024-08-27 15:40:37,253.63
cookie,2024-07-05 19:29:40,95.37
apple,2024-08-06 12:36:30,195.95
rice,2024-09-28 21:20:15,333.276416233508
apple,2024-08-02 00:59:39,84.77
egg,2024-08-17 00:21:38,44.17
banana,2024-07-13 05:11:09,178.45
bread,2024-08-24 19:03:28,512.15
potato,2024-07-23 06:21:29,395.55
orange,2024-09-27 06:52:52,307.5004717988745
salad,2024-07-03 16:40:58,99.85
banana,2024-07-13 23:18:34,105.96
yogurt,2024-08-31 18:07:08,117.34
pasta,2024-09-05 06:28:10,261.0404734996492
chicken,2024-08-15 23:36:31,542.67
potato,2024-09-06 15:03:43,277.42
yogurt,2024-09-17 02:26:14,167.16
soup,2024-09-27 13:05:27,134.54235512753434
pizza,2024-08-08 02:38:54,541.53
cheese,2024-07-03 14:26:00,185.02
orange,2024-08-31 13:11:37,107.41
vegetable,2024-07-13 20:46:00,461.91
soup,2024-07-23 09:20:06,329.92
apple,2024-08-07 01:54:27,60.08
rice,2024-07-10 02:54:58,141.01
orange,2024-07-14 15:13:08,119.92
pizza,2024-08-12 03:54:13,348.83
apple,2024-09-20 21:03:08,115.72
potato,2024-08-09 02:21:57,272.4
cake,2024-08-23 13:46:54,556.4
milk,2024-08-26 07:58:50,285.01
salad,2024-08-02 13:15:37,105.9
cheese,2024-09-09 22:33:30,92.1403545841982
banana,2024-07-20 19:14:52,180.46
cookie,2024-08-31 19:41:18,37.6
egg,2024-09-25 13:09:16,159.51610817332642
yogurt,2024-07-11 17:29:23,159.48
chicken,2024-09-15 11:12:14,460.8674251553601
potato,2024-09-09 11:38:09,192.99
chicken,2024-09-02 03:54:59,265.6932064056835
yogurt,2024-09-26 15:21:49,96.06
steak,2024-09-13 03:35:59,521.6226711705025
cake,2024-08-17 02:50:20,372.14
pizza,2024-07-01 05:49:14,332.08
soup,2024-07-20 01:20:16,354.65
chicken,2024-08-07 01:31:55,228.17
orange,2024-08-22 22:30:10,66.41
fish,2024-09-08 03:45:19,205.55
cookie,2024-07-11 22:02:15,71.12
cookie,2024-08-03 08:44:36,80.89
cheese,2024-08-02 16:18:36,90.89
steak,2024-08-03 01:57:09,476.56
rice,2024-09-17 11:34:59,173.58
potato,2024-08-15 01:20:50,595.39
apple,2024-09-14 17:40:04,153.54
soup,2024-08-31 15:07:52,495.29
cake,2024-07-19 09:33:50,372.06
pasta,2024-08-24 18:12:56,571.09
cookie,2024-09-29 07:42:12,191.4179663575109
salad,2024-07-16 03:21:58,329.85
banana,2024-09-13 02:02:13,184.6357413025139
orange,2024-09-27 12:16:20,122.04620238410713
egg,2024-09-16 10:20:48,54.63226568741241
fish,2024-07-17 21:30:52,419.69
pasta,2024-08-31 00:02:31,198.18
chicken,2024-07-03 09:28:08,420.88
banana,2024-07-26 03:32:17,61.28
vegetable,2024-09-04 04:30:29,155.24
pasta,2024-09-15 19:21:48,491.1432224144115
pasta,2024-07-06 11:03:26,153.49
salad,2024-07-12 23:29:50,219.13
soup,2024-08-19 06:05:32,225.87
steak,2024-07-14 13:22:17,701.02
egg,2024-09-20 14:01:45,26.241752004229067
vegetable,2024-09-04 11:53:03,81.49
cheese,2024-08-07 07:13:26,52.83
potato,2024-08-31 19:03:17,216.55
egg,2024-07-19 09:41:25,110.84
soup,2024-07-24 13:24:31,227.82
pasta,2024-09-27 23:28:18,280.8488307891763
rice,2024-08-05 09:44:06,132.91
rice,2024-09-29 15:54:07,352.3207828754227
milk,2024-08-18 19:55:55,398.19
rice,2024-08-25 01:44:24,231.83
pasta,2024-07-27 07:54:56,596.98
soup,2024-09-07 14:37:04,598.7639204269876
pasta,2024-09-07 01:49:38,325.09251479729767
vegetable,2024-07-28 19:55:02,343.94
cookie,2024-09-30 04:13:45,288.9692882811849
apple,2024-07-31 16:09:04,209.02
fish,2024-08-23 04:01:42,340.4
yogurt,2024-07-16 14:14:02,81.75
soup,2024-08-27 19:01:55,370.56
egg,2024-08-20 21:19:32,55.66
salad,2024-07-28 18:24:35,177.33
fish,2024-08-28 00:41:50,443.72
cookie,2024-09-27 21:51:31,111.19903798938316
cheese,2024-09-25 17:42:29,196.3080769396456
apple,2024-07-20 02:10:41,171.58
egg,2024-09-14 00:08:03,62.22008036621969
orange,2024-08-21 21:52:57,171.27
yogurt,2024-08-07 13:55:08,127.27
steak,2024-08-04 06:27:30,546.2
orange,2024-09-02 08:53:40,198.85
cookie,2024-07-21 13:27:15,198.95
potato,2024-07-31 06:43:36,73.45
yogurt,2024-07-29 16:02:48,225.58
chicken,2024-07-19 16:33:43,415.15
yogurt,2024-09-20 03:59:26,61.52
cheese,2024-07-04 07:24:00,116.59
steak,2024-09-30 14:57:03,695.9479687681313
orange,2024-08-31 03:35:01,135.13
salad,2024-08-26 19:10:25,117.82
vegetable,2024-08-27 00:19:18,227.04
cheese,2024-07-28 14:04:07,45.34
banana,2024-07-27 02:30:11,130.17
milk,2024-08-30 17:56:57,211.29
cake,2024-09-02 10:16:28,382.61
apple,2024-09-03 12:54:48,77.7
orange,2024-09-04 09:32:10,341.8
apple,2024-09-21 00:23:29,206.2
fish,2024-09-20 05:52:56,218.86
apple,2024-08-20 07:45:52,308.19
salad,2024-08-04 18:29:56,251.4
banana,2024-09-02 22:06:49,61.93649432210267
rice,2024-08-31 09:50:59,217.96
rice,2024-09-22 03:39:33,214.17
milk,2024-07-23 08:52:13,90.4
salad,2024-08-17 23:03:51,177.52
orange,2024-07-04 00:16:53,109.75
vegetable,2024-07-25 13:46:05,254.76
apple,2024-09-28 18:41:58,228.5438699364567
potato,2024-09-09 06:11:42,470.86
pasta,2024-07-31 20:14:32,226.42
fish,2024-08-19 05:05:48,206.27
rice,2024-07-03 06:00:56,129.28
cake,2024-09-03 16:52:26,361.72
egg,2024-07-28 03:51:36,102.84
steak,2024-08-04 23:06:24,278.12
rice,2024-09-18 20:12:57,150.65
orange,2024-08-15 07:26:56,283.76
chicken,2024-08-02 20:14:13,400.15
banana,2024-08-31 23:25:50,172.05817273680464
soup,2024-07-04 04:43:04,272.71
rice,2024-09-03 06:13:01,134.05
banana,2024-08-04 00:42:56,213.48
cake,2024-08-25 04:58:03,290.21
cake,2024-07-24 15:44:01,342.72
vegetable,2024-09-14 16:47:53,436.83
salad,2024-09-17 21:25:13,159.92
cheese,2024-08-31 02:33:11,187.88
salad,2024-09-05 02:22:02,198.11
yogurt,2024-08-25 22:24:25,115.21
pizza,2024-08-11 03:33:14,562.54
rice,2024-09-25 06:33:04,162.0109624065699
pizza,2024-09-01 22:43:14,526.69
potato,2024-08-06 05:52:38,220.92
egg,2024-08-10 08:44:47,43.72
apple,2024-08-02 18:25:03,202.14
pizza,2024-09-06 15:11:09,742.59
cake,2024-08-15 08:24:22,173.53
cheese,2024-08-28 02:35:08,168.53
chicken,2024-07-21 13:27:31,578.0
vegetable,2024-07-09 13:19:04,160.81
yogurt,2024-07-27 16:44:40,317.46
rice,2024-09-18 13:58:50,230.28
potato,2024-09-11 10:32:34,427.37
rice,2024-09-16 16:41:27,71.04
vegetable,2024-07-25 23:42:41,304.77
fish,2024-08-18 05:31:51,610.73
cake,2024-08-14 15:19:21,311.92
milk,2024-09-11 19:10:20,166.19706813231994
banana,2024-07-12 12:22:14,174.49
vegetable,2024-09-23 07:32:27,197.52
chicken,2024-08-20 18:41:02,421.23
orange,2024-08-06 10:46:57,268.53
salad,2024-07-20 07:09:09,134.29
cookie,2024-09-23 02:33:13,79.37288169820067
banana,2024-07-16 05:38:05,283.27
soup,2024-07-12 05:04:29,160.21
yogurt,2024-08-05 12:48:39,153.74
steak,2024-09-07 07:24:15,494.28000623970775
vegetable,2024-07-16 22:25:15,223.43
fish,2024-09-18 16:59:59,137.92
salad,2024-09-03 05:22:06,148.56
pizza,2024-08-07 04:22:10,358.03
bread,2024-09-28 08:36:47,486.4494390097233
soup,2024-07-22 18:26:36,260.62
banana,2024-08-16 18:42:08,205.68
yogurt,2024-07-24 18:05:43,163.25
yogurt,2024-08-07 17:46:30,137.6
yogurt,2024-07-11 18:28:46,172.4
rice,2024-09-22 19:02:57,323.03
pasta,2024-07-06 12:47:43,543.41
pizza,2024-09-14 21:42:00,398.18
pizza,2024-07-11 08:23:22,403.83
cake,2024-09-11 20:03:45,353.67
egg,2024-09-02 16:00:24,44.23763106547111
banana,2024-09-14 23:27:30,130.40887643522714
apple,2024-08-10 22:48:01,151.91
yogurt,2024-09-08 14:27:50,119.16
pasta,2024-07-11 12:47:32,84.37
steak,2024-07-21 10:08:27,259.34
cake,2024-08-30 19:07:37,369.73
soup,2024-09-10 23:57:26,177.89430183693918
cookie,2024-09-08 14:09:12,44.78509114452251
steak,2024-07-22 21:43:27,102.8
fish,2024-07-01 11:38:04,238.3
chicken,2024-08-22 10:59:17,768.93
orange,2024-08-28 17:10:24,83.65
orange,2024-07-01 09:59:48,161.55
salad,2024-09-03 02:14:58,144.35
salad,2024-08-19 21:05:05,312.89
cheese,2024-08-14 01:06:37,67.19
fish,2024-08-23 01:42:40,301.97
cookie,2024-07-12 20:42:38,67.36
fish,2024-07-10 20:37:37,551.11
chicken,2024-07-06 03:42:05,227.94
pizza,2024-08-12 02:36:41,323.69
soup,2024-07-15 14:29:14,382.82
orange,2024-08-05 05:07:35,59.27
steak,2024-08-09 17:59:23,215.45
rice,2024-07-16 17:06:24,204.94
pasta,2024-07-27 14:33:45,147.29
fish,2024-08-30 12:14:57,184.69
cake,2024-09-23 07:10:33,358.39
yogurt,2024-08-01 00:27:51,49.79
pizza,2024-08-07 20:54:53,701.44
orange,2024-08-17 13:56:17,283.8
potato,2024-07-14 22:41:49,251.62
cheese,2024-09-26 18:00:23,156.9511952723402
chicken,2024-08-31 02:45:34,467.26
pizza,2024-09-06 14:58:07,257.51
cheese,2024-07-18 04:08:05,66.47
fish,2024-09-22 12:26:17,458.83
egg,2024-09-07 04:39:35,97.09716836774624
bread,2024-07-27 07:46:09,228.06
salad,2024-09-24 22:52:44,184.43
soup,2024-07-30 10:05:37,93.04
bread,2024-08-18 10:47:39,525.63
bread,2024-07-15 19:46:55,459.59
pasta,2024-07-15 22:41:29,399.96
fish,2024-08-21 01:35:23,234.67
pasta,2024-08-08 12:42:35,161.39
chicken,2024-08-11 00:15:48,866.7
salad,2024-09-29 19:55:53,237.59
soup,2024-07-02 10:23:01,339.4
egg,2024-07-13 02:43:12,103.71
cake,2024-09-19 16:09:01,267.64
vegetable,2024-09-30 22:29:38,226.66
pasta,2024-07-30 23:31:11,467.19
pasta,2024-09-20 20:30:24,446.6120639743068
orange,2024-07-02 12:59:37,147.19
vegetable,2024-08-25 15:58:19,435.07
soup,2024-09-11 16:05:44,428.13033960965794
cake,2024-09-30 15:34:58,548.01
egg,2024-08-03 04:36:27,87.26
salad,2024-08-29 13:40:55,177.49
vegetable,2024-09-25 14:04:29,123.46
cheese,2024-09-28 02:11:51,183.90857526458305
cheese,2024-09-17 18:06:41,119.72291953484752
fish,2024-07-21 17:43:10,341.81
cake,2024-07-01 13:49:54,107.98
bread,2024-07-07 14:09:12,354.71
cookie,2024-07-23 09:20:53,134.08
cheese,2024-09-12 22:00:51,126.74880763884455
cake,2024-08-20 20:30:55,246.07
cheese,2024-08-23 16:38:53,32.06
banana,2024-08-15 02:25:08,149.27
vegetable,2024-08-15 14:41:33,192.17
steak,2024-09-28 23:06:13,368.21539753010495
potato,2024-07-15 11:30:29,191.9
cake,2024-08-05 17:01:54,511.8
pizza,2024-09-22 04:58:26,553.98
rice,2024-07-22 07:48:52,218.83
pasta,2024-08-15 11:48:00,324.91
egg,2024-07-31 22:26:50,63.96
chicken,2024-08-20 13:57:23,532.49
banana,2024-07-08 12:19:58,79.01
apple,2024-08-09 22:27:31,56.09
apple,2024-09-12 19:52:41,89.7
cookie,2024-07-24 06:59:43,61.45
egg,2024-09-01 18:21:36,63.73764330198114
cake,2024-08-30 04:21:46,294.09
cookie,2024-09-12 22:01:23,75.07859862495705
potato,2024-07-27 07:45:59,447.1
soup,2024-09-23 17:00:29,345.48820237366454
salad,2024-09-09 02:23:06,165.54
bread,2024-08-10 14:33:06,230.54
steak,2024-08-08 15:00:40,602.91
pizza,2024-09-22 11:19:38,696.15
cheese,2024-07-05 23:21:37,46.86
steak,2024-08-17 10:52:48,324.8
vegetable,2024-07-28 05:10:14,200.3
rice,2024-08-19 06:45:12,142.99
cookie,2024-08-07 09:14:09,78.36
orange,2024-08-13 12:13:50,121.97
cookie,2024-08-19 17:10:11,116.66
banana,2024-07-08 13:43:36,178.37
salad,2024-09-17 13:54:38,249.24
banana,2024-07-16 15:39:50,121.4
pasta,2024-07-11 02:08:59,341.31
apple,2024-08-04 16:22:15,96.47
banana,2024-09-22 17:58:56,287.12192131485017
potato,2024-07-15 08:02:01,106.65
vegetable,2024-08-18 03:14:22,103.54
pizza,2024-09-05 03:49:55,410.37
banana,2024-08-28 14:16:19,100.03
soup,2024-09-07 11:18:31,273.0800978728062
rice,2024-08-06 07:36:32,119.87
potato,2024-08-19 23:36:12,124.79
apple,2024-08-08 15:58:15,200.05
pasta,2024-08-21 17:41:10,467.36
banana,2024-08-01 06:44:14,179.48
potato,2024-07-19 16:10:02,484.17
pizza,2024-09-15 15:34:48,598.81
chicken,2024-08-03 13:49:58,771.07
vegetable,2024-07-05 01:01:22,133.97
potato,2024-08-10 14:53:05,679.05
potato,2024-09-27 16:14:02,251.24
salad,2024-09-30 22:50:37,157.03
fish,2024-07-08 04:32:31,450.33
cake,2024-09-13 02:44:44,226.07
rice,2024-07-19 15:38:27,164.16
rice,2024-09-08 16:44:53,303.23
apple,2024-09-20 09:26:37,94.71
cheese,2024-09-14 00:59:19,225.97459175164997
pizza,2024-08-08 16:24:55,407.06
