food_name,timestamp,amount
vegetable,2024-09-21 19:14:27,366.79
vegetable,2024-09-10 22:13:22,259.29
fish,2024-09-11 22:55:40,267.93
rice,2024-09-04 13:31:08,324.42
fish,2024-09-04 23:57:07,212.07
banana,2024-09-02 17:12:19,267.37
banana,2024-09-18 06:39:00,426.89
chicken,2024-09-29 04:35:17,468.46
banana,2024-09-02 09:20:08,186.62
fish,2024-09-22 23:26:20,226.52
vegetable,2024-09-19 10:19:00,271.77
rice,2024-09-16 04:15:48,110.02
vegetable,2024-09-05 02:01:14,453.99
banana,2024-09-26 21:25:29,284.06
banana,2024-09-15 00:32:06,453.09
chicken,2024-09-13 07:57:28,186.13
banana,2024-09-05 12:33:01,391.88
rice,2024-09-01 08:24:03,472.89
vegetable,2024-09-01 04:51:39,252.94
rice,2024-09-01 09:02:46,153.75
chicken,2024-09-30 17:53:22,131.74
chicken,2024-09-26 13:56:35,447.17
banana,2024-09-21 01:03:54,350.7
vegetable,2024-09-15 01:36:16,493.1
rice,2024-09-14 21:04:52,322.4
vegetable,2024-09-22 01:13:25,333.44
banana,2024-09-25 19:12:51,355.93
rice,2024-09-09 00:57:11,384.49
rice,2024-09-02 02:51:27,210.59
fish,2024-09-07 05:53:55,100.34
fish,2024-09-05 05:50:41,209.32
vegetable,2024-09-01 13:24:26,418.61
banana,2024-09-29 17:56:37,120.01
rice,2024-09-05 14:54:39,316.1
vegetable,2024-09-03 06:18:40,404.67
fish,2024-09-05 12:43:13,69.39
banana,2024-09-28 05:20:56,214.73
banana,2024-09-24 20:30:16,482.21
vegetable,2024-09-04 23:27:56,235.11
rice,2024-09-20 15:13:07,327.97
fish,2024-09-07 10:24:53,411.51
fish,2024-09-04 23:02:07,253.17
banana,2024-09-13 18:42:11,157.68
banana,2024-09-28 06:08:51,449.09
rice,2024-09-14 01:51:56,357.59
chicken,2024-09-04 14:44:13,381.67
chicken,2024-09-24 03:17:22,160.93
vegetable,2024-09-22 12:48:58,77.18
rice,2024-09-28 03:32:00,269.03
fish,2024-09-09 09:55:40,124.0
chicken,2024-09-13 06:33:06,136.96
rice,2024-09-28 16:54:28,321.28
vegetable,2024-09-08 00:56:24,321.08
banana,2024-09-18 12:50:26,186.11
chicken,2024-09-06 00:25:48,165.54
rice,2024-09-08 00:32:24,426.04
rice,2024-09-01 06:19:56,74.05
fish,2024-09-27 15:00:20,458.34
fish,2024-09-21 02:21:35,485.92
chicken,2024-09-22 06:04:52,182.49
banana,2024-09-05 09:57:50,181.83
fish,2024-09-16 18:30:41,259.52
banana,2024-09-04 18:12:37,258.04
fish,2024-09-28 01:08:12,249.55
banana,2024-09-24 07:17:56,260.97
vegetable,2024-09-28 02:00:14,428.16
chicken,2024-09-19 09:59:48,371.35
chicken,2024-09-15 00:40:43,239.27
rice,2024-09-23 02:34:04,415.72
vegetable,2024-09-03 15:44:04,257.26
rice,2024-09-24 06:42:03,146.55
rice,2024-09-09 21:49:18,395.54
banana,2024-09-09 14:33:08,178.18
chicken,2024-09-02 01:12:00,247.48
chicken,2024-09-25 13:23:40,238.73
banana,2024-09-27 08:08:56,212.46
chicken,2024-09-21 16:27:35,309.01
vegetable,2024-09-08 05:52:31,420.44
rice,2024-09-19 06:33:32,460.63
vegetable,2024-09-28 07:06:27,380.7
chicken,2024-09-06 00:40:05,368.03
vegetable,2024-09-26 21:53:11,177.78
banana,2024-09-26 07:38:04,213.98
vegetable,2024-09-06 12:17:49,343.78
rice,2024-09-06 04:17:03,178.91
fish,2024-09-04 15:27:29,411.29
fish,2024-09-01 22:28:48,218.91
chicken,2024-09-18 18:11:02,57.54
fish,2024-09-18 01:57:23,108.34
chicken,2024-09-09 09:15:16,81.43
vegetable,2024-09-05 10:29:33,356.37
rice,2024-09-23 03:11:44,415.58
fish,2024-09-29 06:52:15,320.1
rice,2024-09-16 07:45:45,205.33
chicken,2024-09-05 13:14:56,197.86
banana,2024-09-07 12:20:11,245.63
rice,2024-09-20 14:48:45,399.74
chicken,2024-09-24 11:15:22,271.88
banana,2024-09-24 08:56:08,190.34
vegetable,2024-09-07 05:00:30,461.59
vegetable,2024-09-11 13:00:18,378.14
chicken,2024-09-08 07:02:12,52.99
banana,2024-09-05 05:58:11,130.23
vegetable,2024-09-27 14:46:06,451.07
chicken,2024-09-28 02:53:40,253.08
banana,2024-09-18 16:42:21,265.07
chicken,2024-09-01 12:23:03,481.89
rice,2024-09-13 12:56:33,277.49
banana,2024-09-15 01:56:55,205.85
vegetable,2024-09-27 04:23:45,424.55
banana,2024-09-16 15:55:27,187.68
vegetable,2024-09-30 19:29:59,282.83
fish,2024-09-05 22:26:19,473.2
vegetable,2024-09-25 19:33:03,265.26
fish,2024-09-24 11:20:25,103.29
fish,2024-09-17 11:29:14,297.67
chicken,2024-09-29 01:36:59,273.63
fish,2024-09-02 11:00:59,110.55
chicken,2024-09-16 06:50:00,404.22
fish,2024-09-15 10:29:10,196.19
rice,2024-09-06 08:43:09,153.74
fish,2024-09-28 04:49:27,151.2
rice,2024-09-20 09:49:57,266.24
fish,2024-09-23 17:17:45,112.65
chicken,2024-09-09 07:30:22,111.58
chicken,2024-09-19 12:01:11,429.78
chicken,2024-09-11 06:25:51,65.47
rice,2024-09-29 20:31:00,165.26
chicken,2024-09-29 08:01:46,194.67
vegetable,2024-09-23 22:08:41,188.95
banana,2024-09-28 14:33:18,266.65
chicken,2024-09-22 03:05:56,363.56
chicken,2024-09-11 00:34:40,362.54
rice,2024-09-28 01:27:03,437.58
chicken,2024-09-11 11:34:26,165.7
rice,2024-09-15 01:01:38,332.15
chicken,2024-09-10 08:37:47,325.36
rice,2024-09-15 09:36:17,263.93
chicken,2024-09-18 02:02:12,308.43
banana,2024-09-17 22:51:17,415.8
rice,2024-09-18 00:13:50,177.11
rice,2024-09-19 01:10:05,356.23
chicken,2024-09-07 10:56:42,258.45
chicken,2024-09-13 20:23:41,383.54
banana,2024-09-30 09:24:08,275.28
rice,2024-09-11 07:52:49,492.09
vegetable,2024-09-15 03:05:08,337.33
chicken,2024-09-25 20:16:05,404.98
chicken,2024-09-05 09:45:39,496.1
chicken,2024-09-09 02:44:13,381.75
chicken,2024-09-16 06:57:36,451.9
chicken,2024-09-26 10:00:15,463.48
banana,2024-09-26 00:10:30,265.82
chicken,2024-09-01 20:58:32,197.33
fish,2024-09-06 11:32:29,454.05
vegetable,2024-09-02 12:23:00,106.89
fish,2024-09-23 10:58:22,384.22
fish,2024-09-27 06:40:38,466.11
rice,2024-09-09 19:28:59,396.19
fish,2024-09-01 14:29:39,365.44
banana,2024-09-07 07:03:38,345.78
chicken,2024-09-19 12:58:06,306.6
banana,2024-09-06 12:00:07,478.14
chicken,2024-09-18 11:26:11,211.57
fish,2024-09-08 22:39:38,266.0
vegetable,2024-09-17 00:50:34,234.3
fish,2024-09-10 13:51:24,420.88
fish,2024-09-01 19:58:25,172.7
rice,2024-09-24 16:22:01,410.45
fish,2024-09-22 04:49:29,145.98
chicken,2024-09-20 03:45:18,474.87
banana,2024-09-10 08:00:15,194.53
vegetable,2024-09-29 21:12:45,462.46
vegetable,2024-09-08 08:10:23,205.78
rice,2024-09-20 23:08:57,298.85
banana,2024-09-28 06:12:25,212.54
fish,2024-09-20 18:40:45,450.57
chicken,2024-09-09 07:19:47,415.64
fish,2024-09-27 10:50:40,445.98
vegetable,2024-09-07 13:07:11,240.69
vegetable,2024-09-03 04:02:56,284.97
vegetable,2024-09-01 14:30:55,161.71
banana,2024-09-15 22:23:28,216.62
rice,2024-09-12 14:27:39,135.15
chicken,2024-09-23 13:49:10,244.75
chicken,2024-09-11 04:00:52,415.71
banana,2024-09-21 10:18:22,193.83
banana,2024-09-28 14:38:40,415.04
banana,2024-09-30 06:42:37,53.84
vegetable,2024-09-27 12:54:18,332.42
vegetable,2024-09-02 10:49:44,96.14
banana,2024-09-15 20:26:15,87.11
fish,2024-09-12 18:52:55,334.81
banana,2024-09-24 22:37:58,324.34
fish,2024-09-03 11:10:28,92.33
vegetable,2024-09-02 21:09:49,129.82
rice,2024-09-07 09:34:23,245.74
vegetable,2024-09-21 01:33:21,491.44
vegetable,2024-09-23 07:58:10,452.25
fish,2024-09-07 19:10:45,51.97
rice,2024-09-29 15:23:07,382.6
banana,2024-09-23 18:29:21,473.77
rice,2024-09-18 06:08:01,444.15
vegetable,2024-09-17 17:21:29,362.31
rice,2024-09-16 11:42:28,341.04
banana,2024-09-02 20:43:59,493.04
chicken,2024-09-20 06:09:06,357.22
chicken,2024-09-25 03:12:27,353.04
fish,2024-09-24 07:59:57,344.75
banana,2024-09-10 19:03:42,376.86
rice,2024-09-01 15:57:50,226.22
fish,2024-09-04 08:43:09,234.98
fish,2024-09-18 08:40:57,54.32
fish,2024-09-05 04:18:13,76.24
vegetable,2024-09-22 08:22:00,255.4
rice,2024-09-10 20:22:53,370.98
banana,2024-09-27 07:00:10,166.7
vegetable,2024-09-08 22:00:07,390.89
chicken,2024-09-23 01:09:04,85.49
rice,2024-09-05 12:42:50,59.07
rice,2024-09-16 22:01:46,278.76
banana,2024-09-30 05:50:04,265.35
chicken,2024-09-24 23:04:19,55.73
chicken,2024-09-20 01:12:23,411.65
rice,2024-09-01 10:08:19,470.6
banana,2024-09-22 01:16:03,497.69
chicken,2024-09-02 03:11:58,497.37
chicken,2024-09-27 21:44:14,118.72
vegetable,2024-09-20 12:10:29,416.14
chicken,2024-09-04 17:46:53,179.05
rice,2024-09-06 23:32:57,89.0
rice,2024-09-24 23:06:58,261.07
vegetable,2024-09-19 20:44:00,264.68
banana,2024-09-24 18:13:10,195.47
rice,2024-09-06 04:01:05,460.03
vegetable,2024-09-15 14:12:35,65.51
rice,2024-09-29 18:26:02,186.91
rice,2024-09-29 21:34:40,439.85
chicken,2024-09-01 08:52:17,285.02
rice,2024-09-29 07:03:42,115.36
banana,2024-09-15 02:08:12,478.5
chicken,2024-09-07 16:45:29,498.61
rice,2024-09-21 21:32:42,75.67
banana,2024-09-11 16:54:17,141.23
vegetable,2024-09-29 19:08:08,345.94
chicken,2024-09-28 14:25:33,281.27
banana,2024-09-16 11:41:25,482.9
fish,2024-09-14 02:16:20,226.6
chicken,2024-09-26 01:02:26,407.24
chicken,2024-09-06 05:56:02,493.38
fish,2024-09-09 00:37:23,349.37
vegetable,2024-09-09 03:36:27,154.4
banana,2024-09-04 09:55:07,190.99
banana,2024-09-05 08:51:23,206.6
rice,2024-09-23 14:10:45,224.85
fish,2024-09-23 07:52:47,412.9
banana,2024-09-04 19:42:17,484.19
rice,2024-09-27 00:29:27,97.99
fish,2024-09-24 06:01:12,178.71
rice,2024-09-23 18:07:04,178.97
vegetable,2024-09-27 22:51:01,367.59
chicken,2024-09-25 16:43:49,246.79
chicken,2024-09-14 21:03:08,270.23
chicken,2024-09-28 10:37:58,442.37
rice,2024-09-01 00:21:04,267.91
banana,2024-09-23 12:32:47,126.02
fish,2024-09-16 10:40:00,325.19
fish,2024-09-29 11:52:28,314.17
chicken,2024-09-27 04:08:06,267.2
fish,2024-09-05 20:30:22,385.76
banana,2024-09-01 10:10:15,462.65
vegetable,2024-09-08 09:04:46,158.48
fish,2024-09-17 14:56:51,494.19
chicken,2024-09-03 09:55:29,366.28
chicken,2024-09-19 18:42:26,498.66
vegetable,2024-09-06 13:55:35,203.78
chicken,2024-09-28 23:48:21,477.76
rice,2024-09-11 10:32:21,357.61
vegetable,2024-09-13 23:47:14,61.73
banana,2024-09-30 06:13:10,206.82
rice,2024-09-16 04:09:29,298.82
chicken,2024-09-16 22:02:40,251.93
vegetable,2024-09-20 12:57:10,126.84
vegetable,2024-09-07 04:11:59,264.11
vegetable,2024-09-21 20:26:31,275.31
fish,2024-09-28 12:42:45,454.17
vegetable,2024-09-18 11:00:02,372.26
banana,2024-09-18 16:56:42,472.94
vegetable,2024-09-17 01:19:11,220.53
banana,2024-09-22 04:32:37,267.84
banana,2024-09-10 14:10:23,79.81
banana,2024-09-15 05:18:41,280.27
fish,2024-09-14 12:52:56,146.23
fish,2024-09-28 19:46:05,455.29
banana,2024-09-14 17:04:54,409.93
vegetable,2024-09-03 10:19:05,437.06
fish,2024-09-21 14:36:00,303.55
chicken,2024-09-14 07:31:41,312.75
rice,2024-09-29 08:54:27,478.72
chicken,2024-09-12 11:22:20,466.96
chicken,2024-09-23 13:16:31,262.87
banana,2024-09-17 12:40:46,373.81
rice,2024-09-17 17:35:26,266.06
banana,2024-09-15 14:43:05,321.83
banana,2024-09-25 00:31:32,342.98
banana,2024-09-08 16:02:09,421.71
rice,2024-09-11 12:00:12,344.78
chicken,2024-09-06 04:00:48,439.86
rice,2024-09-29 07:45:19,264.39
chicken,2024-09-30 07:13:53,396.53
fish,2024-09-12 12:49:26,143.04
vegetable,2024-09-23 21:30:24,181.26
banana,2024-09-05 22:12:37,129.81
banana,2024-09-25 12:51:21,417.88
banana,2024-09-19 02:33:47,337.92
vegetable,2024-09-10 12:54:50,68.84
banana,2024-09-16 12:06:07,246.17
rice,2024-09-28 10:21:24,351.95
vegetable,2024-09-22 07:59:24,354.99
chicken,2024-09-06 12:36:22,122.3
fish,2024-09-14 20:04:04,199.93
banana,2024-09-04 01:16:10,314.06
banana,2024-09-29 21:04:39,152.71
rice,2024-09-09 15:15:59,375.39
rice,2024-09-28 04:47:06,436.79
banana,2024-09-06 08:23:46,394.08
rice,2024-09-12 07:14:59,205.72
chicken,2024-09-16 23:33:06,363.3
vegetable,2024-09-15 14:28:36,342.93
rice,2024-09-22 16:09:28,492.95
rice,2024-09-16 11:43:40,437.18
fish,2024-09-13 19:40:20,119.54
rice,2024-09-30 22:54:28,412.08
fish,2024-09-11 22:33:21,486.53
rice,2024-09-18 23:01:51,207.89
chicken,2024-09-15 19:20:01,181.44
vegetable,2024-09-07 17:15:24,476.5
chicken,2024-09-27 15:44:55,462.28
chicken,2024-09-11 22:27:46,298.24
banana,2024-09-13 12:23:33,151.65
vegetable,2024-09-16 00:21:49,360.07
chicken,2024-09-15 02:23:39,123.73
chicken,2024-09-07 11:08:54,68.74
vegetable,2024-09-03 05:03:59,180.01
vegetable,2024-09-18 17:58:11,285.63
vegetable,2024-09-17 09:23:28,160.42
chicken,2024-09-16 17:30:31,418.11
banana,2024-09-01 15:15:52,263.66
vegetable,2024-09-11 03:05:02,73.86
chicken,2024-09-18 10:07:44,153.66
chicken,2024-09-21 21:42:33,233.03
banana,2024-09-04 20:15:35,374.4
fish,2024-09-28 04:07:48,142.33
chicken,2024-09-05 20:16:34,407.72
fish,2024-09-17 23:05:09,136.87
chicken,2024-09-09 08:33:16,341.95
fish,2024-09-04 17:54:05,199.87
rice,2024-09-24 18:01:36,247.54
vegetable,2024-09-28 10:51:12,234.66
vegetable,2024-09-27 06:24:12,93.12
chicken,2024-09-05 16:58:44,202.89
fish,2024-09-03 14:18:15,177.9
rice,2024-09-19 02:31:10,311.83
vegetable,2024-09-07 03:28:15,78.0
chicken,2024-09-09 22:15:05,336.83
vegetable,2024-09-22 12:45:45,91.35
banana,2024-09-02 08:33:48,163.47
chicken,2024-09-11 07:17:06,308.78
vegetable,2024-09-22 04:41:41,377.62
banana,2024-09-21 02:39:21,62.23
fish,2024-09-05 13:18:01,187.47
banana,2024-09-15 15:34:45,363.48
banana,2024-09-27 13:02:25,304.61
fish,2024-09-30 20:34:29,92.17
vegetable,2024-09-20 15:19:31,239.22
chicken,2024-09-07 12:25:00,357.16
banana,2024-09-08 22:19:43,250.28
rice,2024-09-12 06:48:01,386.14
banana,2024-09-12 01:23:09,213.37
chicken,2024-09-21 18:41:25,110.14
rice,2024-09-17 15:11:06,397.15
fish,2024-09-16 14:56:00,88.74
fish,2024-09-21 23:21:23,382.77
banana,2024-09-27 19:04:13,271.83
fish,2024-09-21 09:47:34,290.82
fish,2024-09-13 00:07:10,149.9
rice,2024-09-22 16:40:26,295.58
chicken,2024-09-22 14:38:12,452.94
fish,2024-09-13 22:14:03,198.29
banana,2024-09-30 12:24:04,286.37
vegetable,2024-09-25 09:21:35,129.8
banana,2024-09-08 15:36:55,329.12
rice,2024-09-09 15:59:06,395.07
banana,2024-09-30 19:19:52,239.89
chicken,2024-09-24 17:05:21,113.16
banana,2024-09-13 02:02:40,108.88
rice,2024-09-20 16:17:46,268.04
chicken,2024-09-27 20:38:07,311.25
fish,2024-09-19 11:24:13,140.85
chicken,2024-09-06 15:01:13,228.5
vegetable,2024-09-21 05:35:09,171.26
rice,2024-09-01 12:27:07,318.9
fish,2024-09-11 00:04:26,444.76
vegetable,2024-09-13 21:32:11,444.88
vegetable,2024-09-12 03:16:41,465.05
banana,2024-09-29 14:32:20,443.42
vegetable,2024-09-23 11:25:06,208.73
rice,2024-09-03 07:29:06,332.31
vegetable,2024-09-07 11:37:14,294.87
rice,2024-09-25 09:05:21,212.5
chicken,2024-09-21 06:46:55,195.32
vegetable,2024-09-15 05:25:50,289.84
banana,2024-09-25 14:11:59,139.47
fish,2024-09-29 11:57:17,342.43
vegetable,2024-09-12 14:37:20,240.67
banana,2024-09-10 09:49:53,472.4
chicken,2024-09-30 21:05:14,181.87
fish,2024-09-28 06:30:47,69.5
fish,2024-09-23 17:57:40,451.3
rice,2024-09-03 16:00:33,91.2
fish,2024-09-05 13:01:45,346.81
rice,2024-09-04 16:52:00,192.31
vegetable,2024-09-20 01:24:44,491.47
banana,2024-09-15 02:26:34,218.54
vegetable,2024-09-10 13:10:35,405.58
banana,2024-09-24 02:47:11,495.3
rice,2024-09-13 09:48:34,211.87
chicken,2024-09-11 07:31:51,272.77
rice,2024-09-08 00:05:21,127.06
vegetable,2024-09-14 18:13:18,160.73
fish,2024-09-04 06:08:14,436.2
chicken,2024-09-09 19:00:50,479.39
banana,2024-09-30 03:10:31,462.27
rice,2024-09-22 00:11:24,382.87
chicken,2024-09-02 09:01:53,306.44
vegetable,2024-09-24 13:39:42,229.69
vegetable,2024-09-05 17:43:15,236.1
fish,2024-09-22 07:12:54,386.55
banana,2024-09-18 05:34:57,361.91
banana,2024-09-25 06:32:53,84.16
fish,2024-09-02 09:37:55,185.4
vegetable,2024-09-18 21:41:16,316.54
banana,2024-09-12 08:47:29,252.62
banana,2024-09-27 11:30:11,295.06
rice,2024-09-06 02:02:18,467.93
vegetable,2024-09-18 14:34:07,205.99
vegetable,2024-09-19 19:06:20,131.66
fish,2024-09-30 02:14:27,374.96
banana,2024-09-18 03:21:26,273.82
chicken,2024-09-29 23:31:22,415.22
rice,2024-09-22 19:34:35,91.07
fish,2024-09-09 17:43:46,357.56
banana,2024-09-07 21:46:34,205.35
vegetable,2024-09-20 12:29:28,485.08
rice,2024-09-23 09:13:48,413.12
banana,2024-09-04 14:08:03,376.62
banana,2024-09-01 16:09:11,439.61
fish,2024-09-26 08:09:11,148.73
banana,2024-09-13 09:50:02,458.69
chicken,2024-09-26 20:41:08,356.64
fish,2024-09-05 07:12:42,191.95
fish,2024-09-15 06:20:29,102.08
vegetable,2024-09-24 12:14:29,52.29
rice,2024-09-04 00:10:25,70.09
vegetable,2024-09-09 11:12:56,149.22
rice,2024-09-19 01:33:29,392.71
vegetable,2024-09-11 17:41:57,345.93
banana,2024-09-21 14:48:34,319.83
fish,2024-09-26 08:46:34,150.89
fish,2024-09-25 11:36:56,99.73
vegetable,2024-09-18 11:11:59,223.57
banana,2024-09-20 09:24:44,118.21
vegetable,2024-09-14 07:10:56,250.91
rice,2024-09-08 12:29:14,314.25
banana,2024-09-23 15:25:50,435.34
vegetable,2024-09-02 23:26:14,137.5
banana,2024-09-19 04:59:32,66.53
rice,2024-09-14 10:30:47,498.09
banana,2024-09-13 04:13:48,201.67
banana,2024-09-27 07:04:28,291.02
banana,2024-09-20 02:17:16,133.34
chicken,2024-09-29 13:36:55,432.9
rice,2024-09-14 17:42:35,256.49
fish,2024-09-03 23:42:55,422.11
banana,2024-09-01 02:33:11,452.86
vegetable,2024-09-06 02:45:54,430.41
rice,2024-09-14 09:47:34,427.73
rice,2024-09-02 03:42:08,300.6
chicken,2024-09-02 17:21:45,281.88
rice,2024-09-27 06:44:34,298.73
fish,2024-09-01 10:36:16,225.9
chicken,2024-09-09 16:17:14,391.13
chicken,2024-09-20 13:28:41,89.46
vegetable,2024-09-07 12:24:14,496.73
vegetable,2024-09-17 02:09:13,247.67
vegetable,2024-09-11 18:50:48,392.86
banana,2024-09-07 16:22:36,166.75
banana,2024-09-29 19:33:04,123.26
rice,2024-09-18 03:21:39,310.91
fish,2024-09-20 13:06:46,381.48
chicken,2024-09-02 06:27:12,202.24
vegetable,2024-09-19 00:05:43,429.13
vegetable,2024-09-21 20:16:51,495.25
rice,2024-09-15 21:01:30,249.6
rice,2024-09-03 16:28:07,55.01
rice,2024-09-21 01:37:25,198.61
chicken,2024-09-19 23:49:09,428.12
chicken,2024-09-14 13:07:40,334.68
banana,2024-09-05 15:07:18,288.61
vegetable,2024-09-25 04:02:26,59.93
banana,2024-09-11 05:38:38,268.4
fish,2024-09-02 13:03:40,446.52
chicken,2024-09-16 13:35:10,279.52
rice,2024-09-10 02:10:49,478.47
fish,2024-09-27 03:24:20,394.24
rice,2024-09-06 20:14:22,65.98
chicken,2024-09-16 00:06:50,381.19
chicken,2024-09-05 02:56:26,412.43
rice,2024-09-30 12:01:06,219.61
rice,2024-09-14 18:13:33,445.13
banana,2024-09-14 23:02:20,443.23
banana,2024-09-24 04:16:18,397.79
banana,2024-09-17 21:41:41,127.16
banana,2024-09-22 17:30:48,442.88
vegetable,2024-09-02 21:02:07,456.59
chicken,2024-09-06 17:37:46,252.17
banana,2024-09-12 20:28:03,379.65
chicken,2024-09-06 05:59:49,170.17
banana,2024-09-03 01:46:20,149.89
vegetable,2024-09-19 11:17:42,64.0
rice,2024-09-13 06:59:31,193.29
vegetable,2024-09-12 13:20:19,268.13
fish,2024-09-28 19:31:26,439.93
rice,2024-09-06 16:53:05,337.06
vegetable,2024-09-22 20:52:48,429.83
banana,2024-09-02 09:12:10,397.08
chicken,2024-09-04 02:36:56,173.8
fish,2024-09-17 01:08:11,88.16
fish,2024-09-02 22:27:10,231.14
vegetable,2024-09-08 05:36:48,90.13
fish,2024-09-01 09:39:21,100.62
fish,2024-09-27 19:00:05,57.43
vegetable,2024-09-26 04:25:02,257.8
banana,2024-09-03 11:30:58,58.39
rice,2024-09-27 09:30:11,205.13
chicken,2024-09-08 12:20:09,172.92
vegetable,2024-09-05 10:56:28,145.38
fish,2024-09-07 05:57:56,294.03
rice,2024-09-30 05:06:27,335.23
chicken,2024-09-24 17:21:13,62.34
fish,2024-09-30 17:26:37,77.61
chicken,2024-09-09 19:37:35,395.36
fish,2024-09-19 09:16:35,454.73
chicken,2024-09-04 14:48:09,346.3
fish,2024-09-25 10:02:39,492.37
rice,2024-09-27 04:10:12,360.7
vegetable,2024-09-06 10:41:33,217.28
chicken,2024-09-26 00:32:25,478.27
banana,2024-09-01 22:25:32,473.39
fish,2024-09-28 19:51:44,186.09
fish,2024-09-20 06:27:43,493.35
chicken,2024-09-08 14:52:04,73.48
banana,2024-09-11 18:02:16,275.07
rice,2024-09-28 19:08:57,359.71
chicken,2024-09-12 04:14:14,494.85
banana,2024-09-29 01:54:36,263.79
vegetable,2024-09-06 11:06:09,496.24
fish,2024-09-27 08:28:17,165.3
chicken,2024-09-17 06:07:49,408.21
chicken,2024-09-15 17:19:10,243.88
fish,2024-09-01 23:46:10,243.16
rice,2024-09-14 08:23:58,222.47
chicken,2024-09-24 14:14:51,329.49
banana,2024-09-13 22:06:15,371.68
vegetable,2024-09-05 04:29:03,91.15
rice,2024-09-05 12:50:48,222.09
fish,2024-09-20 20:28:33,68.87
fish,2024-09-30 16:37:32,226.89
rice,2024-09-05 06:18:47,395.08
banana,2024-09-24 00:41:39,467.47
fish,2024-09-18 19:52:44,466.96
rice,2024-09-18 00:04:53,51.62
banana,2024-09-10 14:28:45,419.14
vegetable,2024-09-06 14:16:25,406.92
vegetable,2024-09-29 17:01:39,267.69
fish,2024-09-07 03:36:26,249.16
banana,2024-09-20 23:19:55,419.87
chicken,2024-09-24 10:05:49,209.14
rice,2024-09-05 11:22:57,196.44
banana,2024-09-22 13:51:33,168.39
fish,2024-09-20 02:15:22,381.71
chicken,2024-09-01 14:43:54,215.46
fish,2024-09-15 20:41:10,491.16
banana,2024-09-08 08:48:24,420.39
banana,2024-09-05 15:31:55,109.42
fish,2024-09-22 23:32:30,229.32
banana,2024-09-03 05:31:33,476.31
banana,2024-09-23 15:27:03,481.18
fish,2024-09-14 03:36:23,477.41
banana,2024-09-01 03:22:01,402.41
chicken,2024-09-02 18:17:10,470.42
chicken,2024-09-15 06:42:14,491.45
fish,2024-09-20 09:44:48,238.57
vegetable,2024-09-26 18:44:27,450.09
chicken,2024-09-09 00:21:11,106.05
vegetable,2024-09-19 05:47:15,89.19
chicken,2024-09-23 17:39:42,250.43
banana,2024-09-26 04:03:40,300.14
banana,2024-09-25 19:30:03,364.11
rice,2024-09-06 19:02:10,224.83
vegetable,2024-09-05 04:07:06,296.17
chicken,2024-09-10 14:19:28,221.36
chicken,2024-09-25 01:55:26,432.98
vegetable,2024-09-11 00:42:09,185.74
chicken,2024-09-03 17:55:06,132.28
fish,2024-09-02 07:41:20,455.68
banana,2024-09-01 08:31:37,59.55
rice,2024-09-07 19:12:02,242.63
rice,2024-09-23 17:19:23,196.68
banana,2024-09-10 21:08:18,428.84
banana,2024-09-12 22:38:00,292.52
rice,2024-09-26 17:04:58,262.69
fish,2024-09-14 19:50:05,56.02
vegetable,2024-09-01 09:17:01,347.96
banana,2024-09-27 09:06:46,147.38
banana,2024-09-05 20:14:36,245.36
vegetable,2024-09-07 09:38:32,147.68
banana,2024-09-30 12:19:47,201.0
rice,2024-09-17 09:25:29,120.66
vegetable,2024-09-11 14:14:06,198.5
banana,2024-09-02 19:18:29,274.15
fish,2024-09-12 01:41:58,409.4
rice,2024-09-12 19:47:58,66.98
fish,2024-09-06 05:18:30,410.69
fish,2024-09-08 14:10:14,291.91
rice,2024-09-11 19:12:58,420.34
chicken,2024-09-03 05:51:28,108.75
banana,2024-09-18 02:52:35,477.63
rice,2024-09-02 07:20:22,330.6
fish,2024-09-29 02:12:55,213.4
rice,2024-09-06 06:35:05,258.69
vegetable,2024-09-17 03:17:42,87.68
fish,2024-09-09 00:03:04,87.57
chicken,2024-09-17 23:07:33,138.83
rice,2024-09-22 04:06:00,408.79
chicken,2024-09-01 05:44:56,270.99
chicken,2024-09-28 01:48:38,319.44
rice,2024-09-26 21:21:30,214.41
banana,2024-09-16 05:25:24,211.54
fish,2024-09-12 23:06:04,440.94
banana,2024-09-07 07:11:15,378.77
rice,2024-09-12 09:59:57,229.73
chicken,2024-09-11 10:55:28,166.73
rice,2024-09-27 06:23:57,448.6
chicken,2024-09-25 16:00:05,92.93
vegetable,2024-09-29 06:05:19,271.86
banana,2024-09-29 17:33:38,264.1
fish,2024-09-11 01:45:21,328.89
fish,2024-09-18 15:40:29,301.56
fish,2024-09-04 12:16:48,208.07
fish,2024-09-09 04:40:59,438.05
fish,2024-09-09 17:14:15,298.62
banana,2024-09-16 01:40:02,273.58
banana,2024-09-18 05:51:36,266.01
fish,2024-09-29 18:42:16,175.04
vegetable,2024-09-14 03:45:07,342.58
fish,2024-09-05 13:46:42,164.41
rice,2024-09-23 18:13:57,345.17
banana,2024-09-10 02:05:50,114.56
fish,2024-09-10 23:29:45,180.45
vegetable,2024-09-01 07:15:41,147.23
banana,2024-09-16 18:40:31,154.18
vegetable,2024-09-17 01:31:05,298.59
rice,2024-09-11 22:17:32,161.71
vegetable,2024-09-09 19:02:01,275.65
chicken,2024-09-24 11:03:10,358.25
rice,2024-09-04 12:26:21,412.94
banana,2024-09-26 18:33:42,395.21
fish,2024-09-21 06:26:00,283.31
